Frame,Time (Seconds),QX,QY,QZ,QW,X,Y,Z
1166,9.716667,-0.028799,0.062657,-0.906456,0.416633,12.059939,21.441838,10.101926
1167,9.725000,-0.028812,0.062507,-0.906012,0.417619,12.061388,21.445347,10.107557
1168,9.733333,-0.028823,0.062373,-0.905617,0.418493,12.062473,21.448553,10.112439
1169,9.741667,-0.028833,0.062238,-0.905223,0.419363,12.063125,21.451922,10.117224
1170,9.750000,-0.028843,0.062086,-0.904781,0.420340,12.063140,21.456139,10.122640
1171,9.758333,-0.028852,0.061949,-0.904387,0.421205,12.063185,21.459779,10.127603
1172,9.766667,-0.028860,0.061813,-0.903995,0.422066,12.063470,21.463365,10.132358
1173,9.775000,-0.028867,0.061658,-0.903553,0.423032,12.063560,21.467717,10.137729
1174,9.783333,-0.028874,0.061520,-0.903162,0.423887,12.062818,21.472046,10.142609
1175,9.791667,-0.028879,0.061381,-0.902771,0.424740,12.061919,21.476715,10.147523
1176,9.800000,-0.028884,0.061224,-0.902331,0.425694,12.060365,21.482307,10.153222
1177,9.808333,-0.028888,0.061084,-0.901941,0.426539,12.058944,21.487044,10.158382
1178,9.816667,-0.028890,0.060944,-0.901552,0.427381,12.057473,21.492255,10.163805
1179,9.825000,-0.028893,0.060785,-0.901115,0.428324,12.055657,21.498582,10.170103
1180,9.833333,-0.028894,0.060643,-0.900728,0.429158,12.054420,21.504320,10.175783
1181,9.841667,-0.028894,0.060500,-0.900341,0.429989,12.053202,21.510325,10.181123
1182,9.850000,-0.028893,0.060339,-0.899907,0.430919,12.051481,21.516579,10.187451
1183,9.858333,-0.028892,0.060195,-0.899523,0.431741,12.050021,21.522028,10.192915
1184,9.866667,-0.028889,0.060051,-0.899139,0.432560,12.048153,21.527503,10.198276
1185,9.875000,-0.028886,0.059888,-0.898709,0.433476,12.045736,21.533752,10.204122
1186,9.883333,-0.028882,0.059742,-0.898327,0.434287,12.043734,21.539036,10.209562
1187,9.891667,-0.028877,0.059596,-0.897947,0.435093,12.041768,21.544443,10.214999
1188,9.900000,-0.028870,0.059431,-0.897520,0.435995,12.039568,21.551091,10.221273
1189,9.908333,-0.028863,0.059284,-0.897142,0.436793,12.037629,21.557277,10.226560
1190,9.916667,-0.028856,0.059136,-0.896766,0.437586,12.035636,21.563318,10.231732
1191,9.925000,-0.028847,0.058969,-0.896344,0.438473,12.033352,21.569948,10.236863
1192,9.933333,-0.028837,0.058821,-0.895970,0.439257,12.030594,21.576280,10.241465
1193,9.941667,-0.028827,0.058672,-0.895598,0.440036,12.027383,21.582605,10.245980
1194,9.950000,-0.028815,0.058504,-0.895180,0.440907,12.023606,21.589357,10.251205
1195,9.958333,-0.028804,0.058355,-0.894811,0.441677,12.019966,21.595035,10.255666
1196,9.966667,-0.028792,0.058206,-0.894443,0.442442,12.016008,21.600117,10.260285
1197,9.975000,-0.028777,0.058037,-0.894031,0.443297,12.011734,21.605378,10.265904
1198,9.983333,-0.028764,0.057888,-0.893667,0.444051,12.008585,21.609769,10.270952
1199,9.991667,-0.028749,0.057738,-0.893304,0.444801,12.005897,21.614317,10.275851
1200,10.000000,-0.028732,0.057569,-0.892898,0.445639,12.002239,21.619844,10.281393
1201,10.008333,-0.028716,0.057418,-0.892538,0.446379,11.998897,21.625014,10.286763
1202,10.016667,-0.028699,0.057268,-0.892181,0.447113,11.995735,21.630634,10.292444
1203,10.025000,-0.028680,0.057097,-0.891781,0.447934,11.992279,21.637052,10.298937
1204,10.033333,-0.028661,0.056946,-0.891427,0.448657,11.989404,21.642451,10.304708
1205,10.041667,-0.028642,0.056794,-0.891075,0.449376,11.986515,21.648201,10.309960
1206,10.050000,-0.028619,0.056623,-0.890682,0.450179,11.983353,21.654726,10.315763
1207,10.058333,-0.028598,0.056470,-0.890334,0.450887,11.980941,21.660012,10.320819
1208,10.066667,-0.028576,0.056317,-0.889988,0.451589,11.978823,21.665337,10.325981
1209,10.075000,-0.028551,0.056145,-0.889601,0.452374,11.976380,21.671608,10.332241
1210,10.083333,-0.028527,0.055992,-0.889260,0.453065,11.974225,21.677436,10.338042
1211,10.091667,-0.028502,0.055838,-0.888920,0.453751,11.972220,21.683680,10.344090
1212,10.100000,-0.028474,0.055664,-0.888541,0.454517,11.970108,21.690287,10.350925
1213,10.108333,-0.028447,0.055509,-0.888206,0.455192,11.968633,21.696122,10.357195
1214,10.116667,-0.028420,0.055353,-0.887873,0.455862,11.967136,21.702023,10.363497
1215,10.125000,-0.028388,0.055178,-0.887501,0.456609,11.965547,21.708924,10.370208
1216,10.133333,-0.028359,0.055021,-0.887173,0.457267,11.964136,21.714933,10.376141
1217,10.141667,-0.028329,0.054864,-0.886847,0.457920,11.963354,21.720484,10.381875
1218,10.150000,-0.028294,0.054687,-0.886482,0.458648,11.962495,21.726580,10.388171
1219,10.158333,-0.028262,0.054529,-0.886161,0.459289,11.961933,21.732077,10.393856
1220,10.166667,-0.028229,0.054370,-0.885842,0.459925,11.961572,21.737398,10.399770
1221,10.175000,-0.028191,0.054192,-0.885486,0.460634,11.961080,21.743310,10.406537
1222,10.183333,-0.028156,0.054032,-0.885172,0.461258,11.960406,21.748662,10.412868
1223,10.191667,-0.028120,0.053872,-0.884860,0.461877,11.959574,21.753730,10.419255
1224,10.200000,-0.028079,0.053692,-0.884512,0.462567,11.959006,21.759457,10.426280
1225,10.208333,-0.028041,0.053531,-0.884205,0.463174,11.958114,21.764950,10.432326
1226,10.216667,-0.028002,0.053369,-0.883900,0.463776,11.956957,21.770272,10.438243
1227,10.225000,-0.027958,0.053187,-0.883560,0.464447,11.955747,21.776083,10.444614
1228,10.233333,-0.027918,0.053025,-0.883261,0.465037,11.954568,21.781704,10.449596
1229,10.241667,-0.027877,0.052863,-0.882963,0.465622,11.953297,21.787717,10.454595
1230,10.250000,-0.027829,0.052680,-0.882632,0.466274,11.952386,21.795014,10.460210
1231,10.258333,-0.027787,0.052517,-0.882340,0.466847,11.952031,21.801871,10.465054
1232,10.266667,-0.027743,0.052354,-0.882050,0.467415,11.951612,21.808989,10.469727
1233,10.275000,-0.027693,0.052170,-0.881727,0.468048,11.951479,21.817173,10.475198
1234,10.283333,-0.027648,0.052006,-0.881443,0.468604,11.951574,21.824263,10.480091
1235,10.291667,-0.027602,0.051842,-0.881161,0.469155,11.951620,21.831534,10.485263
1236,10.300000,-0.027549,0.051657,-0.880847,0.469768,11.951579,21.840164,10.491099
1237,10.308333,-0.027501,0.051492,-0.880570,0.470307,11.951353,21.847727,10.495726
1238,10.316667,-0.027453,0.051327,-0.880296,0.470840,11.951006,21.854890,10.499887
1239,10.325000,-0.027397,0.051141,-0.879991,0.471434,11.950553,21.862943,10.504654
1240,10.333333,-0.027347,0.050975,-0.879722,0.471956,11.950030,21.870066,10.509347
1241,10.341667,-0.027297,0.050810,-0.879456,0.472472,11.949443,21.877033,10.514119
1242,10.350000,-0.027239,0.050623,-0.879160,0.473046,11.948561,21.884942,10.519246
1243,10.358333,-0.027186,0.050458,-0.878900,0.473550,11.947712,21.892170,10.523593
1244,10.366667,-0.027134,0.050292,-0.878642,0.474049,11.946384,21.899561,10.527780
1245,10.375000,-0.027073,0.050105,-0.878355,0.474603,11.944937,21.908085,10.532295
1246,10.383333,-0.027019,0.049939,-0.878103,0.475090,11.943620,21.915583,10.536096
1247,10.391667,-0.026964,0.049773,-0.877854,0.475571,11.942369,21.923269,10.539646
1248,10.400000,-0.026902,0.049586,-0.877577,0.476106,11.940844,21.931659,10.543757
1249,10.408333,-0.026846,0.049420,-0.877333,0.476575,11.939278,21.939186,10.547145
1250,10.416667,-0.026789,0.049255,-0.877092,0.477038,11.937123,21.947077,10.550947
1251,10.425000,-0.026724,0.049068,-0.876824,0.477553,11.934804,21.956021,10.555402
1252,10.433333,-0.026667,0.048903,-0.876590,0.478004,11.932760,21.964040,10.559300
1253,10.441667,-0.026608,0.048737,-0.876357,0.478450,11.930573,21.971962,10.563498
1254,10.450000,-0.026542,0.048551,-0.876100,0.478944,11.927630,21.980767,10.568144
1255,10.458333,-0.026482,0.048385,-0.875874,0.479378,11.925164,21.988359,10.572307
1256,10.466667,-0.026422,0.048220,-0.875650,0.479805,11.922563,21.995701,10.576439
1257,10.475000,-0.026353,0.048034,-0.875403,0.480279,11.919675,22.003980,10.581050
1258,10.483333,-0.026292,0.047869,-0.875186,0.480695,11.916913,22.011685,10.585077
1259,10.491667,-0.026230,0.047704,-0.874972,0.481104,11.914280,22.019623,10.588895
1260,10.500000,-0.026160,0.047518,-0.874734,0.481558,11.911387,22.028626,10.593083
1261,10.508333,-0.026097,0.047353,-0.874526,0.481955,11.908874,22.036580,10.597081
1262,10.516667,-0.026033,0.047189,-0.874321,0.482346,11.906506,22.044789,10.601109
1263,10.525000,-0.025961,0.047003,-0.874094,0.482779,11.903905,22.054238,10.605397
1264,10.533333,-0.025896,0.046839,-0.873896,0.483158,11.901385,22.062909,10.609151
1265,10.541667,-0.025831,0.046674,-0.873700,0.483531,11.898135,22.071951,10.613243
1266,10.550000,-0.025757,0.046489,-0.873484,0.483943,11.893778,22.082411,10.618187
1267,10.558333,-0.025690,0.046325,-0.873295,0.484303,11.889535,22.091280,10.622515
1268,10.566667,-0.025624,0.046161,-0.873109,0.484657,11.885344,22.099992,10.626486
1269,10.575000,-0.025548,0.045976,-0.872904,0.485049,11.880536,22.109642,10.630946
1270,10.583333,-0.025480,0.045813,-0.872725,0.485390,11.876166,22.118129,10.634573
1271,10.591667,-0.025412,0.045649,-0.872549,0.485725,11.871466,22.126734,10.638163
1272,10.600000,-0.025334,0.045466,-0.872355,0.486095,11.865643,22.136542,10.641888
1273,10.608333,-0.025265,0.045303,-0.872185,0.486418,11.860579,22.145186,10.644655
1274,10.616667,-0.025196,0.045141,-0.872019,0.486734,11.855203,22.153821,10.647666
1275,10.625000,-0.025118,0.044959,-0.871836,0.487082,11.848857,22.163544,10.651404
1276,10.633333,-0.025048,0.044797,-0.871677,0.487386,11.843406,22.172079,10.654755
1277,10.641667,-0.024977,0.044636,-0.871521,0.487683,11.838261,22.180514,10.658529
1278,10.650000,-0.024898,0.044455,-0.871350,0.488009,11.832139,22.189932,10.663046
1279,10.658333,-0.024826,0.044295,-0.871201,0.488293,11.826579,22.198123,10.667299
1280,10.666667,-0.024755,0.044134,-0.871056,0.488570,11.821139,22.206272,10.671601
1281,10.675000,-0.024673,0.043954,-0.870896,0.488875,11.814841,22.215494,10.676434
1282,10.683333,-0.024601,0.043794,-0.870758,0.489139,11.809322,22.223542,10.680642
1283,10.691667,-0.024528,0.043634,-0.870623,0.489397,11.803791,22.231668,10.684336
1284,10.700000,-0.024445,0.043455,-0.870475,0.489680,11.797516,22.240564,10.688513
1285,10.708333,-0.024372,0.043296,-0.870348,0.489925,11.792225,22.248526,10.692062
1286,10.716667,-0.024298,0.043137,-0.870223,0.490163,11.786567,22.256409,10.695701
1287,10.725000,-0.024214,0.042959,-0.870088,0.490424,11.780145,22.265267,10.700283
1288,10.733333,-0.024139,0.042801,-0.869971,0.490649,11.774496,22.273342,10.704574
1289,10.741667,-0.024064,0.042643,-0.869857,0.490868,11.768866,22.281029,10.709253
1290,10.750000,-0.023979,0.042465,-0.869734,0.491106,11.762048,22.289932,10.714672
1291,10.758333,-0.023902,0.042308,-0.869627,0.491311,11.755955,22.298034,10.719050
1292,10.766667,-0.023826,0.042150,-0.869525,0.491511,11.749555,22.305873,10.723451
1293,10.775000,-0.023739,0.041973,-0.869413,0.491727,11.741695,22.314677,10.728043
1294,10.783333,-0.023662,0.041816,-0.869318,0.491913,11.734486,22.322088,10.732208
1295,10.791667,-0.023584,0.041659,-0.869226,0.492092,11.727648,22.329382,10.736357
1296,10.800000,-0.023497,0.041483,-0.869127,0.492286,11.720302,22.337120,10.741081
1297,10.808333,-0.023419,0.041327,-0.869042,0.492452,11.714046,22.343881,10.745287
1298,10.816667,-0.023340,0.041171,-0.868961,0.492612,11.707631,22.351117,10.749697
1299,10.825000,-0.023251,0.040996,-0.868874,0.492784,11.700489,22.359798,10.754734
1300,10.833333,-0.023172,0.040841,-0.868801,0.492931,11.694523,22.367201,10.759617
1301,10.841667,-0.023092,0.040685,-0.868731,0.493071,11.688660,22.374588,10.764516
1302,10.850000,-0.023002,0.040510,-0.868656,0.493221,11.681586,22.383109,10.769968
1303,10.858333,-0.022921,0.040355,-0.868593,0.493348,11.675146,22.390664,10.774871
1304,10.866667,-0.022840,0.040200,-0.868534,0.493469,11.668919,22.397931,10.780011
1305,10.875000,-0.022748,0.040025,-0.868471,0.493597,11.661788,22.406281,10.785339
1306,10.883333,-0.022666,0.039870,-0.868420,0.493704,11.655457,22.413526,10.790283
1307,10.891667,-0.022584,0.039715,-0.868371,0.493806,11.648890,22.420810,10.795194
1308,10.900000,-0.022491,0.039540,-0.868321,0.493912,11.641705,22.429090,10.800435
1309,10.908333,-0.022408,0.039385,-0.868280,0.494000,11.635650,22.436314,10.805443
1310,10.916667,-0.022324,0.039230,-0.868243,0.494082,11.630087,22.443637,10.810477
1311,10.925000,-0.022230,0.039056,-0.868205,0.494167,11.624098,22.452029,10.816593
1312,10.933333,-0.022145,0.038901,-0.868174,0.494236,11.619027,22.459137,10.821934
1313,10.941667,-0.022061,0.038745,-0.868148,0.494299,11.614134,22.466032,10.826865
1314,10.950000,-0.021965,0.038571,-0.868122,0.494363,11.608844,22.473622,10.832143
1315,10.958333,-0.021879,0.038415,-0.868102,0.494413,11.603899,22.480151,10.837074
1316,10.966667,-0.021793,0.038260,-0.868086,0.494457,11.599133,22.486540,10.842380
1317,10.975000,-0.021695,0.038085,-0.868072,0.494499,11.593723,22.493200,10.848224
1318,10.983333,-0.021608,0.037930,-0.868063,0.494531,11.589024,22.498646,10.853045
1319,10.991667,-0.021521,0.037774,-0.868058,0.494556,11.584531,22.504231,10.857688
1320,11.000000,-0.021423,0.037600,-0.868055,0.494578,11.579651,22.510645,10.863301
1321,11.008333,-0.021334,0.037444,-0.868057,0.494591,11.575817,22.516026,10.868154
1322,11.016667,-0.021246,0.037289,-0.868061,0.494598,11.572120,22.521234,10.872948
1323,11.025000,-0.021146,0.037113,-0.868070,0.494600,11.568171,22.526750,10.878717
1324,11.033333,-0.021057,0.036958,-0.868082,0.494595,11.564717,22.531654,10.884107
1325,11.041667,-0.020967,0.036802,-0.868096,0.494585,11.561512,22.536394,10.889412
1326,11.050000,-0.020866,0.036626,-0.868117,0.494567,11.558134,22.541374,10.895715
1327,11.058333,-0.020775,0.036470,-0.868138,0.494546,11.555070,22.545335,10.901667
1328,11.066667,-0.020684,0.036313,-0.868162,0.494518,11.551893,22.549129,10.907745
1329,11.075000,-0.020581,0.036136,-0.868193,0.494482,11.548291,22.552917,10.914362
1330,11.083333,-0.020490,0.035979,-0.868223,0.494443,11.545387,22.556363,10.920105
1331,11.091667,-0.020397,0.035821,-0.868257,0.494400,11.542227,22.560314,10.925611
1332,11.100000,-0.020293,0.035644,-0.868298,0.494345,11.538723,22.564544,10.931690
1333,11.108333,-0.020200,0.035486,-0.868337,0.494291,11.535624,22.568103,10.936860
1334,11.116667,-0.020107,0.035328,-0.868379,0.494232,11.532360,22.571300,10.942245
1335,11.125000,-0.020001,0.035150,-0.868430,0.494159,11.529337,22.574530,10.948627
1336,11.133333,-0.019907,0.034991,-0.868478,0.494090,11.526755,22.577275,10.954095
1337,11.141667,-0.019813,0.034833,-0.868529,0.494016,11.524186,22.579853,10.959549
1338,11.150000,-0.019706,0.034654,-0.868589,0.493927,11.521069,22.583335,10.965731
1339,11.158333,-0.019611,0.034495,-0.868645,0.493843,11.518235,22.586743,10.971091
1340,11.166667,-0.019516,0.034336,-0.868704,0.493754,11.515188,22.590063,10.976311
1341,11.175000,-0.019408,0.034156,-0.868773,0.493649,11.511131,22.593788,10.981652
1342,11.183333,-0.019312,0.033997,-0.868837,0.493551,11.507439,22.596890,10.986522
1343,11.191667,-0.019216,0.033837,-0.868904,0.493449,11.504031,22.599706,10.991422
1344,11.200000,-0.019108,0.033658,-0.868981,0.493329,11.500489,22.602832,10.996786
1345,11.208333,-0.019011,0.033498,-0.869053,0.493217,11.497693,22.605395,11.001851
1346,11.216667,-0.018914,0.033338,-0.869127,0.493102,11.495269,22.607879,11.006984
1347,11.225000,-0.018805,0.033158,-0.869213,0.492967,11.492501,22.610352,11.012559
1348,11.233333,-0.018708,0.032998,-0.869291,0.492843,11.489591,22.612479,11.017505
1349,11.241667,-0.018611,0.032838,-0.869372,0.492715,11.486418,22.614198,11.022563
1350,11.250000,-0.018501,0.032657,-0.869465,0.492566,11.482625,22.615780,11.028383
1351,11.258333,-0.018403,0.032497,-0.869551,0.492430,11.479366,22.617409,11.033615
1352,11.266667,-0.018305,0.032336,-0.869638,0.492290,11.476312,22.619000,11.039265
1353,11.275000,-0.018195,0.032155,-0.869739,0.492128,11.472476,22.620655,11.045631
1354,11.283333,-0.018096,0.031994,-0.869830,0.491980,11.469297,22.622031,11.051197
1355,11.291667,-0.017997,0.031833,-0.869924,0.491829,11.466340,22.623575,11.056819
1356,11.300000,-0.017886,0.031651,-0.870031,0.491654,11.463342,22.625255,11.062991
1357,11.308333,-0.017787,0.031489,-0.870129,0.491496,11.460525,22.626673,11.067961
1358,11.316667,-0.017687,0.031327,-0.870228,0.491333,11.457692,22.627619,11.073109
1359,11.325000,-0.017575,0.031145,-0.870342,0.491147,11.454491,22.628737,11.079124
1360,11.333333,-0.017476,0.030982,-0.870445,0.490978,11.451332,22.629879,11.084062
1361,11.341667,-0.017376,0.030820,-0.870550,0.490806,11.448071,22.631080,11.088702
1362,11.350000,-0.017264,0.030637,-0.870670,0.490609,11.444565,22.632939,11.093712
1363,11.358333,-0.017164,0.030475,-0.870778,0.490430,11.441767,22.635041,11.098324
1364,11.366667,-0.017064,0.030312,-0.870888,0.490248,11.438616,22.637148,11.102797
1365,11.375000,-0.016951,0.030130,-0.871014,0.490041,11.435011,22.638943,11.107523
1366,11.383333,-0.016851,0.029967,-0.871127,0.489853,11.431825,22.640465,11.112109
1367,11.391667,-0.016751,0.029805,-0.871242,0.489662,11.428475,22.641950,11.116660
1368,11.400000,-0.016638,0.029622,-0.871373,0.489444,11.424490,22.643418,11.121599
1369,11.408333,-0.016538,0.029459,-0.871491,0.489247,11.420857,22.644499,11.125649
1370,11.416667,-0.016438,0.029297,-0.871610,0.489048,11.417554,22.645365,11.129842
1371,11.425000,-0.016325,0.029114,-0.871746,0.488820,11.413818,22.646638,11.134574
1372,11.433333,-0.016225,0.028951,-0.871868,0.488615,11.410840,22.648228,11.138749
1373,11.441667,-0.016125,0.028789,-0.871992,0.488407,11.408019,22.649939,11.142850
1374,11.450000,-0.016012,0.028606,-0.872132,0.488171,11.405584,22.651670,11.147094
1375,11.458333,-0.015912,0.028444,-0.872259,0.487958,11.403010,22.653127,11.150790
1376,11.466667,-0.015812,0.028282,-0.872386,0.487742,11.400667,22.654489,11.154968
1377,11.475000,-0.015699,0.028099,-0.872531,0.487497,11.398111,22.656253,11.159616
1378,11.483333,-0.015599,0.027937,-0.872661,0.487277,11.395921,22.657562,11.164102
1379,11.491667,-0.015499,0.027774,-0.872792,0.487054,11.393295,22.658593,11.169016
1380,11.500000,-0.015386,0.027591,-0.872942,0.486801,11.389859,22.659666,11.174608
1381,11.508333,-0.015286,0.027428,-0.873075,0.486573,11.386453,22.660690,11.179632
1382,11.516667,-0.015186,0.027265,-0.873210,0.486344,11.382929,22.661689,11.184420
1383,11.525000,-0.015073,0.027082,-0.873363,0.486083,11.378642,22.662990,11.189654
1384,11.533333,-0.014972,0.026918,-0.873500,0.485849,11.374799,22.663984,11.194289
1385,11.541667,-0.014872,0.026755,-0.873638,0.485613,11.370783,22.665083,11.199100
1386,11.550000,-0.014759,0.026571,-0.873794,0.485345,11.365895,22.666201,11.204912
1387,11.558333,-0.014658,0.026408,-0.873935,0.485104,11.361676,22.666911,11.210003
1388,11.566667,-0.014558,0.026244,-0.874076,0.484862,11.357520,22.667464,11.215402
1389,11.575000,-0.014445,0.026059,-0.874236,0.484587,11.352898,22.668282,11.221383
1390,11.583333,-0.014344,0.025895,-0.874379,0.484340,11.348508,22.669237,11.227117
1391,11.591667,-0.014243,0.025730,-0.874523,0.484092,11.343968,22.670226,11.232910
1392,11.600000,-0.014129,0.025545,-0.874686,0.483810,11.338447,22.671481,11.239036
1393,11.608333,-0.014028,0.025379,-0.874832,0.483558,11.333429,22.672782,11.244061
1394,11.616667,-0.013927,0.025214,-0.874979,0.483304,11.328093,22.673918,11.249232
1395,11.625000,-0.013814,0.025028,-0.875145,0.483016,11.322119,22.675426,11.255180
1396,11.633333,-0.013712,0.024862,-0.875293,0.482758,11.316827,22.676886,11.260232
1397,11.641667,-0.013611,0.024696,-0.875443,0.482498,11.311280,22.678332,11.265508
1398,11.650000,-0.013498,0.024510,-0.875612,0.482204,11.305219,22.679445,11.271591
